Date,AAPL,ADBE,AMZN,GOOGL,META,MSFT,NFLX,NVDA,TSLA,^GSPC
2023-08-11,176.69046020507812,508.45001220703125,138.41000366210938,129.09202575683594,300.4921875,317.3101501464844,421.6600036621094,40.83646774291992,242.64999389648438,4464.0498046875
2023-08-14,178.3501434326172,522.25,140.57000732421875,130.8556365966797,305.02484130859375,320.30517578125,427.7799987792969,43.733150482177734,239.75999450683594,4489.72021484375
2023-08-15,176.35256958007812,518.7000122070312,137.6699981689453,129.31124877929688,300.80096435546875,318.1503601074219,423.70001220703125,43.920066833496094,232.9600067138672,4437.85986328125
2023-08-16,175.47802734375,514.489990234375,135.07000732421875,128.23513793945312,293.17010498046875,317.377685546875,415.45001220703125,43.466270446777344,225.60000610351562,4404.330078125
2023-08-17,172.9239044189453,511.6700134277344,133.97999572753906,129.4507293701172,284.005126953125,313.89093017578125,403.0,43.32433319091797,219.22000122070312,4370.35986328125
2023-08-18,173.410888671875,508.1300048828125,133.22000122070312,126.99961853027344,282.172119140625,313.49468994140625,404.5299987792969,43.279354095458984,215.49000549316406,4369.7099609375
2023-08-21,174.7525177001953,520.469970703125,134.67999267578125,127.90631103515625,288.79681396484375,318.84375,408.2900085449219,46.9456901550293,231.27999877929688,4399.77001953125
2023-08-22,176.13392639160156,519.47998046875,134.25,128.61376953125,286.505615234375,319.4182434082031,413.1700134277344,45.64727783203125,233.19000244140625,4387.5498046875
2023-08-23,179.9998779296875,530.7100219726562,135.52000427246094,131.89187622070312,293.12030029296875,323.9154357910156,427.54998779296875,47.094627380371094,236.86000061035156,4436.009765625
2023-08-24,175.28919982910156,512.4299926757812,131.83999633789062,129.31124877929688,285.6587829589844,316.9517517089844,406.92999267578125,47.1416015625,230.0399932861328,4376.31005859375
2023-08-25,177.50540161132812,525.0599975585938,133.25999450683594,129.41087341308594,284.4135437011719,319.933349609375,416.0299987792969,45.99712371826172,238.58999633789062,4405.7099609375
2023-08-28,179.0756378173828,529.9199829101562,133.13999938964844,130.53677368164062,289.1554870605469,320.6465759277344,418.05999755859375,46.813751220703125,238.82000732421875,4433.31005859375
2023-08-29,182.98130798339844,540.5700073242188,134.91000366210938,134.0839385986328,296.85601806640625,325.3121337890625,429.989990234375,48.76186752319336,257.17999267578125,4497.6298828125
2023-08-30,186.489501953125,545.3599853515625,135.07000732421875,135.3892059326172,293.97705078125,325.68853759765625,434.6700134277344,49.24165344238281,256.8999938964844,4514.8701171875
2023-08-31,186.7081298828125,559.3400268554688,138.00999450683594,135.6781463623047,294.7640380859375,324.66827392578125,433.67999267578125,49.332611083984375,258.0799865722656,4507.66015625
2023-09-01,188.28829956054688,563.2100219726562,138.1199951171875,135.1699981689453,295.2521667480469,325.559814453125,439.8800048828125,48.48698806762695,245.00999450683594,4515.77001953125
2023-09-05,188.5268096923828,564.8800048828125,137.27000427246094,135.27960205078125,299.0078125,330.4036560058594,448.67999267578125,48.52597427368164,256.489990234375,4496.830078125
2023-09-06,181.77880859375,561.9400024414062,135.36000061035156,133.97433471679688,298.0315856933594,329.739990234375,445.760009765625,47.04352569580078,251.9199981689453,4465.47998046875
2023-09-07,176.46188354492188,560.4600219726562,137.85000610351562,134.7714385986328,297.533447265625,326.7979736328125,443.1400146484375,46.22383117675781,251.49000549316406,4451.14013671875
2023-09-08,177.07803344726562,560.3599853515625,138.22999572753906,135.8874053955078,296.7564392089844,331.1168518066406,442.79998779296875,45.555076599121094,248.5,4457.490234375
2023-09-11,178.25074768066406,564.5,143.10000610351562,136.42544555664062,306.3896179199219,334.75225830078125,445.3599853515625,45.161224365234375,273.5799865722656,4487.4599609375
2023-09-12,175.20970153808594,542.2100219726562,141.22999572753906,134.8511505126953,300.5120544433594,328.6404113769531,434.69000244140625,44.853336334228516,267.4800109863281,4461.89990234375
2023-09-13,173.13259887695312,553.5599975585938,144.85000610351562,136.21621704101562,303.8991394042969,332.8899841308594,412.239990234375,45.468109130859375,271.29998779296875,4467.43994140625
2023-09-14,174.6531524658203,552.1599731445312,144.72000122070312,137.60118103027344,310.5337829589844,335.50506591796875,400.489990234375,45.5640754699707,276.0400085449219,4505.10009765625
2023-09-15,173.9276580810547,528.8900146484375,140.38999938964844,136.90370178222656,299.1672058105469,327.1050720214844,396.94000244140625,43.883697509765625,274.3900146484375,4450.31982421875
2023-09-18,176.8693389892578,532.4199829101562,139.97999572753906,137.71080017089844,301.3986511230469,325.9560241699219,394.3999938964844,43.94967269897461,265.2799987792969,4453.52978515625
2023-09-19,177.96255493164062,541.6900024414062,137.6300048828125,137.54139709472656,303.90911865234375,325.54986572265625,396.20001220703125,43.50383758544922,266.5,4443.9501953125
2023-09-20,174.40469360351562,535.780029296875,135.2899932861328,133.25694274902344,298.5296630859375,317.74420166015625,386.29998779296875,42.22331619262695,262.5899963378906,4402.2001953125
2023-09-21,172.8543243408203,513.8800048828125,129.3300018310547,129.96885681152344,294.6046142578125,316.5158996582031,384.1499938964844,41.001766204833984,255.6999969482422,4330.0
2023-09-22,173.7090301513672,512.9000244140625,129.1199951171875,129.77952575683594,297.9418640136719,314.0196533203125,379.80999755859375,41.59454345703125,244.8800048828125,4320.06005859375
2023-09-25,174.9910430908203,511.6000061035156,131.27000427246094,130.6364288330078,299.6852111816406,314.544677734375,384.79998779296875,42.20631790161133,246.99000549316406,4337.43994140625
2023-09-26,170.89654541015625,506.29998779296875,125.9800033569336,128.10560607910156,297.82232666015625,309.1956481933594,379.25,41.89543533325195,244.1199951171875,4273.52978515625
2023-09-27,169.3759765625,502.6000061035156,125.9800033569336,130.06849670410156,296.60693359375,309.8395080566406,377.5899963378906,42.45222854614258,240.5,4274.509765625
2023-09-28,169.63438415527344,504.6700134277344,125.9800033569336,131.83209228515625,302.8033142089844,310.68145751953125,376.3599853515625,43.073001861572266,246.3800048828125,4299.7001953125
2023-09-29,170.1511688232422,509.8999938964844,127.12000274658203,130.38734436035156,299.06756591796875,312.7715148925781,377.6000061035156,43.48284912109375,250.22000122070312,4288.0498046875
2023-10-02,172.67544555664062,521.1300048828125,129.4600067138672,133.6853790283203,305.6524353027344,318.7644958496094,380.3299865722656,44.7653694152832,251.60000610351562,4288.39013671875
2023-10-03,171.3337860107422,507.0299987792969,124.72000122070312,131.95166015625,299.7947692871094,310.4338684082031,376.75,43.50083541870117,246.52999877929688,4229.4501953125
2023-10-04,172.5860137939453,518.4199829101562,127.0,134.75152587890625,304.4171447753906,315.9512939453125,376.8999938964844,44.0246467590332,261.1600036621094,4263.75
2023-10-05,173.82827758789062,516.4400024414062,125.95999908447266,134.58213806152344,303.63018798828125,316.3475036621094,372.5899963378906,44.67140197753906,260.04998779296875,4258.18994140625
2023-10-06,176.392333984375,526.6799926757812,127.95999908447266,137.0830535888672,314.2296447753906,324.1730041503906,381.510009765625,45.7450065612793,260.5299987792969,4308.5
2023-10-09,177.883056640625,529.2899780273438,128.25999450683594,137.92002868652344,317.14849853515625,326.7088317871094,385.95001220703125,45.25618362426758,259.6700134277344,4335.66015625
2023-10-10,177.28675842285156,532.719970703125,129.47999572753906,137.5613250732422,320.615234375,325.2923278808594,373.32000732421875,45.7809944152832,263.6199951171875,4358.240234375
2023-10-11,178.6880340576172,549.9099731445312,131.8300018310547,140.0423583984375,326.5725402832031,329.2843322753906,365.92999267578125,46.78861618041992,262.989990234375,4376.9501953125
2023-10-12,179.5924072265625,559.6300048828125,132.3300018310547,138.46804809570312,322.92645263671875,328.03619384765625,361.20001220703125,46.92757034301758,258.8699951171875,4349.60986328125
2023-10-13,177.74392700195312,548.760009765625,129.7899932861328,136.86386108398438,313.49249267578125,324.6385803222656,355.67999267578125,45.444114685058594,251.1199951171875,4327.77978515625
2023-10-16,177.61471557617188,550.739990234375,132.5500030517578,138.59756469726562,319.9278564453125,329.5022277832031,360.82000732421875,46.077884674072266,253.9199981689453,4373.6298828125
2023-10-17,176.05442810058594,560.0900268554688,131.47000122070312,139.21534729003906,322.76702880859375,328.9277038574219,355.7200012207031,43.92168426513672,254.85000610351562,4373.2001953125
2023-10-18,174.7525177001953,557.8699951171875,128.1300048828125,137.46168518066406,315.7637939453125,326.99609375,346.19000244140625,42.18033218383789,242.67999267578125,4314.60009765625
2023-10-19,174.37489318847656,555.739990234375,128.39999389648438,137.25245666503906,311.61962890625,328.1947326660156,401.7699890136719,42.08536911010742,220.11000061035156,4278.0
2023-10-20,171.8108367919922,540.9600219726562,125.16999816894531,135.11021423339844,307.4754638671875,323.58856201171875,400.9599914550781,41.37162780761719,211.99000549316406,4224.16015625
2023-10-23,171.93008422851562,540.4099731445312,126.55999755859375,136.0069580078125,312.8150939941406,326.21356201171875,406.8399963378906,42.95904541015625,212.0800018310547,4217.0400390625
2023-10-24,172.36737060546875,539.5599975585938,128.55999755859375,138.30862426757812,311.360595703125,327.4121398925781,413.7300109863281,43.64678192138672,216.52000427246094,4247.68017578125
2023-10-25,170.04185485839844,521.1400146484375,121.38999938964844,125.15629577636719,298.39013671875,337.45648193359375,411.25,41.76348114013672,212.4199981689453,4186.77001953125
2023-10-26,165.8578643798828,514.280029296875,119.56999969482422,121.83833312988281,287.252685546875,324.7970886230469,403.5400085449219,40.31102752685547,205.75999450683594,4137.22998046875
2023-10-27,167.1796417236328,508.1199951171875,127.73999786376953,121.72872161865234,295.600830078125,326.6989440917969,397.8699951171875,40.484962463378906,207.3000030517578,4117.3701171875
2023-10-30,169.23684692382812,526.9400024414062,132.7100067138672,124.01045227050781,301.5082702636719,334.128173828125,410.0799865722656,41.14571762084961,197.36000061035156,4166.81982421875
2023-10-31,169.71388244628906,532.0599975585938,133.08999633789062,123.63182830810547,300.12353515625,334.920654296875,411.69000244140625,40.764854431152344,200.83999633789062,4193.7998046875
2023-11-01,172.8940887451172,544.5,137.0,125.99325561523438,310.6632995605469,342.8055725097656,420.19000244140625,42.309288024902344,205.66000366210938,4237.85986328125
2023-11-02,176.47183227539062,558.7100219726562,138.07000732421875,127.02951049804688,309.68701171875,345.03436279296875,424.7099914550781,43.48984909057617,218.50999450683594,4317.77978515625
2023-11-03,175.55751037597656,563.6599731445312,138.60000610351562,128.63369750976562,313.40283203125,349.4720458984375,432.3599853515625,44.98828887939453,219.9600067138672,4358.33984375
2023-11-06,178.12156677246094,565.4500122070312,139.74000549316406,129.77952575683594,314.5982360839844,353.1669006347656,434.739990234375,45.7340087890625,219.27000427246094,4365.97998046875
2023-11-07,180.69554138183594,585.2000122070312,142.7100067138672,130.49693298339844,317.6067810058594,357.129150390625,434.6099853515625,45.93793869018555,222.17999267578125,4378.3798828125
2023-11-08,181.7589111328125,585.3099975585938,142.0800018310547,131.36378479003906,318.5631408691406,359.77398681640625,436.6499938964844,46.556705474853516,222.11000061035156,4382.77978515625
2023-11-09,181.2819061279297,577.739990234375,140.60000610351562,129.7695770263672,319.3301696777344,357.2876281738281,435.1499938964844,46.93256378173828,209.97999572753906,4347.35009765625
2023-11-10,185.49127197265625,597.219970703125,143.55999755859375,132.111083984375,327.5188903808594,366.18292236328125,447.239990234375,48.31705093383789,214.64999389648438,4415.240234375
2023-11-13,183.89907836914062,590.3400268554688,142.58999633789062,131.61288452148438,327.93731689453125,363.22113037109375,444.6199951171875,48.60194396972656,223.7100067138672,4411.5498046875
2023-11-14,186.5261993408203,604.3300170898438,145.8000030517578,133.13735961914062,335.03021240234375,366.7772521972656,448.6499938964844,49.63755798339844,237.41000366210938,4495.7001953125
2023-11-15,187.09339904785156,595.3099975585938,143.1999969482422,134.13375854492188,331.44390869140625,366.9261474609375,461.94000244140625,48.869850158691406,242.83999633789062,4502.8798828125
2023-11-16,188.78515625,602.0599975585938,142.8300018310547,136.43539428710938,332.91827392578125,373.3779602050781,466.95001220703125,49.46162796020508,233.58999633789062,4508.240234375
2023-11-17,188.76522827148438,602.6599731445312,145.17999267578125,134.82127380371094,333.7650451660156,367.1048583984375,465.9100036621094,49.27969741821289,234.3000030517578,4514.02001953125
2023-11-20,190.5166473388672,612.7000122070312,146.1300048828125,135.7578582763672,338.67626953125,374.63848876953125,474.4700012207031,50.390281677246094,235.60000610351562,4547.3798828125
2023-11-21,189.7106170654297,610.989990234375,143.89999389648438,136.47525024414062,335.6976623535156,370.30096435546875,474.95001220703125,49.925453186035156,241.1999969482422,4538.18994140625
2023-11-22,190.37733459472656,619.719970703125,146.7100067138672,137.98977661132812,340.1904602050781,375.04547119140625,478.0,48.697906494140625,234.2100067138672,4556.6201171875
2023-11-24,189.0438690185547,619.4299926757812,146.74000549316406,136.19627380371094,336.9429016113281,374.6285400390625,479.55999755859375,47.758262634277344,235.4499969482422,4559.33984375
2023-11-27,188.86474609375,619.27001953125,147.72999572753906,135.9172821044922,333.42633056640625,375.7997741699219,479.1700134277344,48.22408676147461,236.0800018310547,4550.43017578125
2023-11-28,189.47177124023438,623.3200073242188,147.02999877929688,136.70443725585938,337.6999816894531,379.85943603515625,479.0,47.80324172973633,246.72000122070312,4554.89013671875
2023-11-29,188.44679260253906,617.3900146484375,146.32000732421875,134.50242614746094,330.93585205078125,376.0380554199219,477.19000244140625,48.122127532958984,244.13999938964844,4550.580078125
2023-11-30,189.0239715576172,611.010009765625,146.08999633789062,132.05130004882812,325.9050598144531,376.09759521484375,473.9700012207031,46.752628326416016,240.0800018310547,4567.7998046875
2023-12-01,190.3076934814453,612.469970703125,147.02999877929688,131.38372802734375,323.58392333984375,371.7302551269531,465.739990234375,46.74763107299805,238.8300018310547,4594.6298828125
2023-12-04,188.50650024414062,604.5599975585938,144.83999633789062,128.80308532714844,318.80218505859375,366.4001159667969,453.8999938964844,45.49309539794922,235.5800018310547,4569.77978515625
2023-12-05,192.47705078125,602.219970703125,146.8800048828125,130.51687622070312,317.07879638671875,369.7550048828125,455.1499938964844,46.55280303955078,238.72000122070312,4567.18017578125
2023-12-06,191.38243103027344,595.7000122070312,144.52000427246094,129.55038452148438,316.2419738769531,366.0626525878906,446.7300109863281,45.49009704589844,239.3699951171875,4549.33984375
2023-12-07,193.3229217529297,608.780029296875,146.8800048828125,136.43539428710938,325.34716796875,368.1966857910156,452.0,46.58279037475586,242.63999938964844,4585.58984375
2023-12-08,194.75587463378906,610.010009765625,147.4199981689453,134.50242614746094,331.4837341308594,371.45233154296875,453.760009765625,47.49253463745117,243.83999633789062,4604.3701171875
2023-12-11,192.23822021484375,625.2000122070312,145.88999938964844,132.8085479736328,324.0422058105469,368.5440673828125,459.8900146484375,46.61378479003906,239.74000549316406,4622.43994140625
2023-12-12,193.76077270507812,633.6599731445312,147.47999572753906,132.0413360595703,332.9481506347656,371.6012268066406,463.0,47.64349365234375,237.00999450683594,4643.7001953125
2023-12-13,196.99490356445312,624.260009765625,148.83999633789062,132.09117126464844,333.4661560058594,371.59124755859375,479.9800109863281,48.074371337890625,239.2899932861328,4707.08984375
2023-12-14,197.14419555664062,584.6400146484375,147.4199981689453,131.46343994140625,331.9021911621094,363.21392822265625,469.8299865722656,48.3362922668457,251.0500030517578,4719.5498046875
2023-12-15,196.60682678222656,584.6799926757812,149.97000122070312,132.1210479736328,333.6455078125,367.9783020019531,472.05999755859375,48.87614440917969,253.5,4719.18994140625
2023-12-18,194.93499755859375,599.1300048828125,154.07000732421875,135.3094940185547,343.30859375,369.8840026855469,486.1199951171875,50.06280517578125,252.0800018310547,4740.56005859375
2023-12-19,195.97988891601562,604.6400146484375,153.7899932861328,136.15640258789062,349.0267639160156,370.4895324707031,495.0199890136719,49.58993911743164,257.2200012207031,4768.3701171875
2023-12-20,193.88018798828125,596.0599975585938,152.1199951171875,137.84030151367188,347.9508361816406,367.8691101074219,489.2699890136719,48.09735870361328,247.13999938964844,4698.35009765625
2023-12-21,193.7308807373047,600.1400146484375,153.83999633789062,139.9127960205078,352.7425231933594,370.7674255371094,491.6099853515625,48.97611618041992,254.5,4746.75
2023-12-22,192.65618896484375,598.75,153.4199981689453,140.97894287109375,352.04522705078125,371.79974365234375,486.760009765625,48.816162109375,252.5399932861328,4754.6298828125
2023-12-26,192.10885620117188,598.260009765625,153.41000366210938,141.0088348388672,353.479736328125,371.8791198730469,491.19000244140625,49.26502990722656,256.6099853515625,4774.75
2023-12-27,192.20835876464844,596.0800170898438,153.33999633789062,139.86297607421875,356.46832275390625,371.29351806640625,491.7900085449219,49.40298843383789,261.44000244140625,4781.580078125
2023-12-28,192.63626098632812,595.52001953125,153.3800048828125,139.72348022460938,356.9564514160156,372.4945068359375,490.510009765625,49.507965087890625,253.17999267578125,4783.35009765625
2023-12-29,191.5913848876953,596.5999755859375,151.94000244140625,139.18544006347656,352.613037109375,373.2488708496094,486.8800048828125,49.507965087890625,248.47999572753906,4769.830078125
2024-01-02,184.7349853515625,580.0700073242188,149.92999267578125,137.67092895507812,344.9722595214844,368.11724853515625,468.5,48.15434646606445,248.4199981689453,4742.830078125
2024-01-03,183.35177612304688,571.7899780273438,148.47000122070312,138.418212890625,343.1591491699219,367.8492736816406,470.260009765625,47.555519104003906,238.4499969482422,4704.81005859375
2024-01-04,181.02316284179688,567.0499877929688,144.57000732421875,135.89736938476562,345.799072265625,365.208984375,474.6700134277344,47.984397888183594,237.92999267578125,4688.68017578125
2024-01-05,180.2967071533203,564.5999755859375,145.24000549316406,135.23973083496094,350.6107177734375,365.0203857421875,474.05999755859375,49.08308029174805,237.49000549316406,4697.240234375
2024-01-08,184.65536499023438,580.5499877929688,149.10000610351562,138.3385009765625,357.2951965332031,371.9089050292969,485.0299987792969,52.23818588256836,240.4499969482422,4763.5400390625
2024-01-09,184.23741149902344,586.2000122070312,151.3699951171875,140.44090270996094,356.06982421875,373.0007629394531,482.0899963378906,53.12493896484375,234.9600067138672,4756.5
2024-01-10,185.28228759765625,591.030029296875,153.72999572753906,141.76608276367188,369.0602111816406,379.92889404296875,478.3299865722656,54.3345947265625,233.94000244140625,4783.4501953125
2024-01-11,184.68521118164062,597.489990234375,155.17999267578125,141.5668182373047,368.2632751464844,381.775146484375,492.2300109863281,54.806461334228516,227.22000122070312,4780.240234375
2024-01-12,185.0135955810547,596.5399780273438,154.6199951171875,142.13473510742188,373.06494140625,385.58660888671875,492.1600036621094,54.694488525390625,218.88999938964844,4783.830078125
2024-01-16,182.73477172851562,597.6799926757812,153.16000366210938,141.97532653808594,366.0616455078125,387.37322998046875,481.239990234375,56.36602020263672,219.91000366210938,4765.97998046875
2024-01-17,181.78941345214844,596.0999755859375,151.7100067138672,140.9590301513672,366.96820068359375,386.5791931152344,480.3299865722656,56.037113189697266,215.5500030517578,4739.2099609375
2024-01-18,187.7104034423828,593.7000122070312,153.5,142.9617462158203,374.69866943359375,390.946533203125,485.30999755859375,57.090816497802734,211.8800048828125,4780.93994140625
2024-01-19,190.62611389160156,611.5499877929688,155.33999633789062,145.8512725830078,381.9908142089844,395.7109069824219,482.95001220703125,59.4741325378418,212.19000244140625,4839.81005859375
2024-01-22,192.9447479248047,603.5900268554688,154.77999877929688,145.46267700195312,380.3271484375,393.5669860839844,485.7099914550781,59.63709259033203,208.8000030517578,4850.43017578125
2024-01-23,194.22845458984375,597.1799926757812,156.02000427246094,146.50889587402344,383.73419189453125,395.9391784667969,492.19000244140625,59.85603332519531,209.13999938964844,4864.60009765625
2024-01-24,193.55177307128906,606.47998046875,156.8699951171875,148.16290283203125,389.2132263183594,399.5720520019531,544.8699951171875,61.3446044921875,207.8300018310547,4868.5498046875
2024-01-25,193.223388671875,622.5800170898438,157.75,151.32142639160156,391.6838073730469,401.8648986816406,562.0,61.59953689575195,182.6300048828125,4894.16015625
2024-01-26,191.48191833496094,613.9299926757812,159.1199951171875,151.64028930664062,392.6401672363281,400.931884765625,570.4199829101562,61.013702392578125,183.25,4890.97021484375
2024-01-29,190.7952880859375,630.22998046875,161.25999450683594,152.9555206298828,399.4939270019531,406.67889404296875,575.7899780273438,62.447296142578125,190.92999267578125,4927.93017578125
2024-01-30,187.12327575683594,627.9600219726562,159.0,150.91293334960938,398.5376281738281,405.5572509765625,562.8499755859375,62.75620651245117,191.58999633789062,4924.97021484375
2024-01-31,183.5010223388672,617.780029296875,155.1999969482422,139.59396362304688,388.6553649902344,394.6289978027344,564.1099853515625,61.50956344604492,187.2899932861328,4845.64990234375
2024-02-01,185.94903564453125,627.9099731445312,159.27999877929688,140.650146484375,393.2777099609375,400.78302001953125,567.510009765625,63.00913619995117,188.86000061035156,4906.18994140625
2024-02-02,184.9439697265625,634.760009765625,171.80999755859375,141.86573791503906,473.1824645996094,408.1677551269531,564.6400146484375,66.14125061035156,187.91000366210938,4958.60986328125
2024-02-05,186.7650146484375,630.5,170.30999755859375,143.16102600097656,457.6617431640625,402.63909912109375,562.0599975585938,69.3123550415039,181.05999755859375,4942.81005859375
2024-02-06,188.37713623046875,607.1400146484375,169.14999389648438,143.5795135498047,452.9895935058594,402.4802551269531,555.8800048828125,68.20366668701172,185.10000610351562,4954.22998046875
2024-02-07,188.48660278320312,615.8499755859375,170.52999877929688,145.01429748535156,467.8030090332031,410.9767761230469,559.2999877929688,70.0791244506836,187.5800018310547,4995.06005859375
2024-02-08,187.4019317626953,615.8599853515625,169.83999633789062,145.38296508789062,468.2114562988281,411.0362854003906,558.530029296875,69.62125396728516,189.55999755859375,4997.91015625
2024-02-09,188.1691436767578,627.2100219726562,174.4499969482422,148.46182250976562,466.32861328125,417.4284973144531,561.3200073242188,72.11255645751953,193.57000732421875,5026.60986328125
